onset	duration	sample	value
33.0054	4.0031	4126	9
43.0239	4.0070	5378	9
52.0287	4.0062	6504	9
61.0451	4.0064	7631	7
70.0586	4.0054	8757	9
79.9769	4.0060	9997	7
90.9899	4.0063	11374	9
101.0112	4.0074	12626	7
111.0216	4.0074	13878	7
122.0465	4.0034	15256	7
133.0605	3.9108	16633	9
143.9809	4.0050	17998	7
155.0038	4.0047	19375	7
165.0157	3.9985	20627	9
176.0269	4.0110	22003	7
186.0252	4.0029	23253	7
195.0385	4.0028	24380	9
204.0416	4.0097	25505	9
213.0468	4.0018	26631	9
222.0569	4.0073	27757	9
231.9732	3.9894	28997	7
241.9701	4.0053	30246	7
252.9840	4.0043	31623	9
263.9861	4.0054	32998	7
272.9947	4.0031	34124	9
284.0091	4.0042	35501	7
294.0297	4.0062	36754	7
303.0404	3.9886	37880	7
313.0315	4.0072	39129	9
324.0272	3.9970	40503	9
335.0403	3.9929	41880	7
344.0287	4.0062	43004	7
354.0314	3.9905	44254	9
363.0322	4.0074	45379	9
372.0510	4.0066	46506	9
381.9703	3.9909	47746	7
391.9758	3.9915	48997	9
400.9677	3.9660	50121	7
411.9028	4.0044	51488	9
420.9076	4.0039	52613	7
